INDEX,rubro,articulo,cantidad,final,costo,neto,margen,IVA,ganancia
690,chocolates (4),Cadbury Almendras 82g,7.0,2720,1754.8387096774193,2247.9338842975208,55,0.21,965.0
691,chocolates (4),Cadbury dairy milk 170g,2.0,200,129.03225806451613,165.28925619834712,55,0.21,71.0
692,chocolates (4),Cadbury tre sueños  25g,8.0,1280,825.8064516129032,1057.8512396694216,55,0.21,454.0
693,chocolates (4),cadbury yogur frutilla 162g,4.0,2400,1548.3870967741934,1983.4710743801654,55,0.21,852.0
694,chocolates (4),Choc Jack Negro,15.0,1500,967.741935483871,1239.6694214876034,55,0.21,532.0
695,chocolates (4),Chocoarroz blanco,36.0,3115,2009.6774193548385,2574.380165289256,55,0.21,1105.0
696,chocolates (4),Chocolate Aguila 100g,5.0,1735,1119.3548387096773,1433.8842975206612,55,0.21,616.0
697,chocolates (4),Chocolate Aguila 70% Cacao 150 grs,2.0,1000,645.1612903225806,826.4462809917355,55,0.21,355.0
698,chocolates (4),Chocolate Arcor Celofan Mani 25g,26.0,2080,1341.9354838709678,1719.00826446281,55,0.21,738.0
699,chocolates (4),Chocolate Cadbury frutilla x27g,1.0,115,74.19354838709677,95.0413223140496,55,0.21,41.0
700,chocolates (4),Chocolate Cadbury yogurt frutilla 80g,81.0,29370,18948.387096774193,24272.727272727272,55,0.21,10422.0
701,chocolates (4),Chocolate Celofan Blanco,30.0,2390,1541.9354838709678,1975.206611570248,55,0.21,848.0
702,chocolates (4),chocolate cofler bon o bon x 67 grs,9.0,2010,1296.774193548387,1661.1570247933885,55,0.21,713.0
703,chocolates (4),Chocolate Cofler Chocolinas 55gr,7.0,1590,1025.8064516129032,1314.0495867768595,55,0.21,564.0
704,chocolates (4),Chocolate Familiar Pailas para taza 100g,2.0,280,180.64516129032256,231.40495867768595,55,0.21,99.0
705,chocolates (4),chocolate rama bonafide negro  x40g,1.0,11,7.096774193548387,9.090909090909092,55,0.21,4.0
706,chocolates (4),chocolate selofan 50% cacao 25g,23.0,1920,1238.7096774193549,1586.7768595041323,55,0.21,681.0
707,chocolates (4),Chocolate Shot 170 gr Tableta,10.0,5600,3612.9032258064517,4628.099173553719,55,0.21,1987.0
708,chocolates (4),Chocolate Shot 35g,213.0,29020,18722.580645161288,23983.471074380166,55,0.21,10297.0
709,chocolates (4),Chocolate Taza Bonafide 100g,11.0,3080,1987.0967741935483,2545.4545454545455,55,0.21,1093.0
710,chocolates (4),Chocolate Vauquita Suave,1.0,60,38.70967741935484,49.586776859504134,55,0.21,21.0
711,chocolates (4),Chocolatin negro Arco 8g,38.0,2930,1890.3225806451612,2421.4876033057853,55,0.21,1040.0
712,chocolates (4),Cofler Aireado Blanco x 55 g,4.0,880,567.741935483871,727.2727272727273,55,0.21,312.0
713,chocolates (4),Cofler Aireado Combinado x 55 gr,22.0,5250,3387.0967741935483,4338.842975206611,55,0.21,1863.0
714,chocolates (4),Cofler Aireado con Almendras 55g,10.0,2430,1567.741935483871,2008.2644628099174,55,0.21,862.0
715,chocolates (4),Cofler Aireado leche x 55g,8.0,1760,1135.483870967742,1454.5454545454545,55,0.21,625.0
716,chocolates (4),cofler aireado tofi 70g,3.0,580,374.19354838709677,479.3388429752066,55,0.21,206.0
717,chocolates (4),Cofler Almendras x 55g,7.0,1530,987.0967741935484,1264.4628099173553,55,0.21,543.0
718,chocolates (4),Cofler Block 170g,15.0,8850,5709.677419354838,7314.0495867768595,55,0.21,3140.0
719,chocolates (4),cofler block blanco  38g,5.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
720,chocolates (4),cofler block bombom  16g,16.0,1090,703.2258064516129,900.8264462809917,55,0.21,387.0
721,chocolates (4),cofler block mixto 170g,7.0,4170,2690.322580645161,3446.280991735537,55,0.21,1480.0
722,chocolates (4),Cofler Block x 110g,245.0,66790,43090.32258064516,55198.34710743802,55,0.21,23700.0
723,chocolates (4),Cofler Block x38g,153.0,16855,10874.193548387097,13929.752066115703,55,0.21,5981.0
724,chocolates (4),Cofler Leche 55g,3.0,630,406.4516129032258,520.6611570247934,55,0.21,224.0
725,chocolates (4),Cofler Rocklets 55g,9.0,2010,1296.774193548387,1661.1570247933885,55,0.21,713.0
726,chocolates (4),Cofler tres placeres 55g,5.0,1140,735.483870967742,942.1487603305785,55,0.21,405.0
727,chocolates (4),Conito  DAMA  dulce de leche,8.0,640,412.9032258064516,528.9256198347108,55,0.21,227.0
728,chocolates (4),CONITO SIN CULPA,56.0,7160,4619.354838709677,5917.355371900827,55,0.21,2541.0
729,chocolates (4),copos de maíz azucarados skarchitos 240g,1.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
730,chocolates (4),Dos Corazones,129.0,10555,6809.677419354838,8723.140495867769,55,0.21,3745.0
731,chocolates (4),Ferrero Rocher x3unids.,24.0,5350,3451.6129032258063,4421.487603305785,55,0.21,1898.0
732,chocolates (4),Gin Heraclito London Dry 750cc,2.0,2850,1838.7096774193549,2355.3719008264466,55,0.21,1011.0
733,chocolates (4),Huevo kinder Celeste 20 grs,92.0,18155,11712.90322580645,15004.13223140496,55,0.21,6442.0
734,chocolates (4),Huevo Kinder Joy,25.0,6730,4341.935483870968,5561.983471074381,55,0.21,2388.0
735,chocolates (4),huevo kinder rosa nena 20 g,78.0,15820,10206.451612903225,13074.380165289256,55,0.21,5614.0
736,chocolates (4),Kinder Bueno 43g,4.0,1000,645.1612903225806,826.4462809917355,55,0.21,355.0
737,chocolates (4),Kinder joy x 2 caja,1.0,320,206.4516129032258,264.4628099173554,55,0.21,114.0
738,chocolates (4),Kinder sorpresa x 2 caja  niña,3.0,1020,658.0645161290322,842.9752066115702,55,0.21,362.0
739,chocolates (4),kit kat 41.5 grs,176.0,25330,16341.935483870968,20933.88429752066,55,0.21,8988.0
740,chocolates (4),Kit Kat cappuccino,28.0,4200,2709.6774193548385,3471.0743801652893,55,0.21,1490.0
741,chocolates (4),Kit Kat Dark,29.0,3910,2522.5806451612902,3231.404958677686,55,0.21,1387.0
742,chocolates (4),Kit Kat White,46.0,6500,4193.548387096774,5371.900826446281,55,0.21,2306.0
743,chocolates (4),Licoritas felfort,11.0,825,532.258064516129,681.8181818181819,55,0.21,293.0
744,chocolates (4),Maní bañado arcor 35g,14.0,1260,812.9032258064516,1041.3223140495868,55,0.21,447.0
745,chocolates (4),Mantecol 253g,6.0,2160,1393.5483870967741,1785.1239669421489,55,0.21,766.0
746,chocolates (4),mantecol 40g,1.0,70,45.16129032258064,57.85123966942149,55,0.21,25.0
747,chocolates (4),Mantecol clasico 111g,16.0,4160,2683.8709677419356,3438.01652892562,55,0.21,1476.0
748,chocolates (4),Milka  Leche 55 grs,51.0,13860,8941.935483870968,11454.545454545454,55,0.21,4918.0
749,chocolates (4),milka  leger combinado 50g,13.0,3670,2367.7419354838707,3033.0578512396696,55,0.21,1302.0
750,chocolates (4),milka almendras chocolarte 110g,9.0,4140,2670.967741935484,3421.4876033057853,55,0.21,1469.0
751,chocolates (4),Milka blanco 55g,32.0,8540,5509.677419354839,7057.851239669421,55,0.21,3030.0
752,chocolates (4),Milka bobom oreo 19g,13.0,690,445.1612903225806,570.2479338842975,55,0.21,245.0
753,chocolates (4),Milka castañas 55g,5.0,950,612.9032258064516,785.1239669421487,55,0.21,337.0
754,chocolates (4),milka choco pause leche 45g,6.0,900,580.6451612903226,743.8016528925621,55,0.21,319.0
755,chocolates (4),milka choco pause oreo 45g,6.0,920,593.5483870967741,760.3305785123968,55,0.21,326.0
756,chocolates (4),Milka dulce de leche 67.5 grs,12.0,3840,2477.4193548387098,3173.5537190082646,55,0.21,1363.0
757,chocolates (4),milka leche  20g,8.0,590,380.64516129032256,487.603305785124,55,0.21,209.0
758,chocolates (4),milka leche chocolate 110g,8.0,3680,2374.1935483870966,3041.322314049587,55,0.21,1306.0
759,chocolates (4),Milka Leger  Combinado 100g,1.0,390,251.61290322580643,322.3140495867769,55,0.21,138.0
760,chocolates (4),Milka Leger Almendras 100g,3.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
761,chocolates (4),Milka Leger Almendras 45G,21.0,5340,3445.1612903225805,4413.2231404958675,55,0.21,1895.0
762,chocolates (4),milka leger almendras 50g,11.0,3140,2025.8064516129032,2595.0413223140495,55,0.21,1114.0
763,chocolates (4),Milka Leger Combinado 45g,3.0,750,483.8709677419355,619.8347107438017,55,0.21,266.0
764,chocolates (4),Milka Leger Leche 45 gr,3.0,750,483.8709677419355,619.8347107438017,55,0.21,266.0
765,chocolates (4),milka leger leche 50g,3.0,870,561.2903225806451,719.00826446281,55,0.21,309.0
766,chocolates (4),Milka oreo blanco 55g,9.0,2670,1722.5806451612902,2206.6115702479337,55,0.21,947.0
767,chocolates (4),Moneda de chocolate Fel Fort,218.0,6300,4064.516129032258,5206.611570247934,55,0.21,2235.0
768,chocolates (4),Paraguitas Fel Fort,99.0,5536,3571.6129032258063,4575.206611570248,55,0.21,1964.0
769,chocolates (4),Rocklets  40g,166.0,19990,12896.774193548386,16520.661157024795,55,0.21,7093.0
770,chocolates (4),rocklets 20g,22.0,1100,709.6774193548387,909.0909090909091,55,0.21,390.0
771,chocolates (4),Shot Barra 90g,99.0,32290,20832.25806451613,26685.95041322314,55,0.21,11458.0
772,chocolates (4),Shot chocolate blanco 35grs,2.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
773,chocolates (4),Tableta Vauquita,11.0,550,354.83870967741933,454.54545454545456,55,0.21,195.0
774,chocolates (4),Tofi Blanco 28 gr,8.0,1140,735.483870967742,942.1487603305785,55,0.21,405.0
775,chocolates (4),Tofi Negro 28g,10.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
776,chocolates (4),Tofi Negro 55g,3.0,630,406.4516129032258,520.6611570247934,55,0.21,224.0
777,chocolates (4),Vauquita Dulce de Leche (via dulce),35.0,3145,2029.032258064516,2599.1735537190084,55,0.21,1116.0
778,chocolates (4),Vizzio Bonafide chocolate 85g,28.0,5040,3251.6129032258063,4165.289256198347,55,0.21,1788.0
779,cigarrillos, luck Parisiennes Box 20,183.0,72305,46648.38709677419,59756.19834710744,55,0.21,25657.0
780,cigarrillos,.,7.0,2450,1580.6451612903224,2024.7933884297522,55,0.21,869.0
781,cigarrillos,Achalay Menta Tabaco,4.0,720,464.51612903225805,595.0413223140496,55,0.21,255.0
782,cigarrillos,Achalay Tabaco,59.0,12630,8148.387096774193,10438.01652892562,55,0.21,4482.0
783,cigarrillos,Camel 11,139.0,29460,19006.451612903224,24347.10743801653,55,0.21,10454.0
784,cigarrillos,Camel Box 20,114.0,43800,28258.06451612903,36198.347107438014,55,0.21,15542.0
785,cigarrillos,Camel KS 20,1.0,250,161.29032258064515,206.61157024793388,55,0.21,89.0
786,cigarrillos,Celulosa zeus 100% natural x50,100.0,15720,10141.935483870968,12991.735537190083,55,0.21,5578.0
787,cigarrillos,Chesterfield 10,66.0,10605,6841.935483870968,8764.462809917355,55,0.21,3763.0
788,cigarrillos,Chesterfield box remix purple,18.0,4320,2787.0967741935483,3570.2479338842977,55,0.21,1533.0
789,cigarrillos,Chesterfield fresh 10,39.0,5510,3554.838709677419,4553.719008264463,55,0.21,1955.0
790,cigarrillos,Chesterfield fresh box,192.0,59180,38180.64516129032,48909.09090909091,55,0.21,20999.0
791,cigarrillos,chesterfield ks 20,350.0,91960,59329.032258064515,76000.0,55,0.21,32631.0
792,cigarrillos,chesterfield red box,31.0,9620,6206.451612903225,7950.4132231404965,55,0.21,3414.0
793,cigarrillos,chesterfild remix fresh 20ks,11.0,3960,2554.8387096774195,3272.727272727273,55,0.21,1405.0
794,cigarrillos,Cigarrillos Dolchester,32.0,4250,2741.935483870968,3512.3966942148763,55,0.21,1508.0
795,cigarrillos,cigarrillos eight box 20,5.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
796,cigarrillos,cigarrillos pier 10box,16.0,1770,1141.9354838709678,1462.809917355372,55,0.21,628.0
797,cigarrillos,cigarrillos pier mentolado 10box,2.0,220,141.93548387096774,181.8181818181818,55,0.21,78.0
798,cigarrillos,Cigarrillos Suelto,7.0,105,67.74193548387096,86.77685950413223,55,0.21,37.0
799,cigarrillos,Cigarrillos Suelto lucky,1316.0,29870,19270.967741935485,24685.95041322314,55,0.21,10599.0
800,cigarrillos,CIGARRILOS PIER BOX,1095.0,163130,105245.16129032258,134818.18181818182,55,0.21,57885.0
801,cigarrillos,Combo Phillips Tropical + encendedor usb,6.0,2160,1393.5483870967741,1785.1239669421489,55,0.21,766.0
802,cigarrillos,Filtro de carton ocb virgin,1.0,60,38.70967741935484,49.586776859504134,55,0.21,21.0
803,cigarrillos,Filtros de carton ocb,53.0,4000,2580.6451612903224,3305.785123966942,55,0.21,1419.0
804,cigarrillos,Filtros slim Gizeh,74.0,10620,6851.612903225806,8776.859504132231,55,0.21,3768.0
805,cigarrillos,filtros slim size ymoking,29.0,4350,2806.451612903226,3595.0413223140495,55,0.21,1544.0
806,cigarrillos,Filtros smoking slim,61.0,10820,6980.645161290322,8942.14876033058,55,0.21,3839.0
807,cigarrillos,L&M blue,121.0,33735,21764.516129032258,27880.165289256198,55,0.21,11970.0
808,cigarrillos,L&M liggett myers forward,20.0,4720,3045.1612903225805,3900.826446280992,55,0.21,1675.0
809,cigarrillos,L&M LM red,121.0,33475,21596.774193548386,27665.289256198346,55,0.21,11878.0
810,cigarrillos,Liverpool,1056.0,158180,102051.6129032258,130727.27272727274,55,0.21,56128.0
811,cigarrillos,Liverpool mentolado,27.0,4430,2858.064516129032,3661.1570247933887,55,0.21,1572.0
812,cigarrillos,Liverpool suave,144.0,20050,12935.483870967742,16570.247933884297,55,0.21,7115.0
813,cigarrillos,Lucky 12 Charged,4.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
814,cigarrillos,Lucky Box 20 doble clic Charged,10.0,3000,1935.483870967742,2479.3388429752067,55,0.21,1065.0
815,cigarrillos,Lucky box convertible 20,1340.0,433390,279606.4516129032,358173.5537190083,55,0.21,153784.0
816,cigarrillos,lucky clic cool 12,1289.0,242770,156625.8064516129,200636.36363636365,55,0.21,86144.0
817,cigarrillos,lucky doble clic uva 20,1.0,260,167.74193548387098,214.87603305785126,55,0.21,92.0
818,cigarrillos,Lucky silver 20ks,16.0,4655,3003.2258064516127,3847.107438016529,55,0.21,1652.0
819,cigarrillos,Lucky Strike 12,1292.0,246810,159232.25806451612,203975.20661157026,55,0.21,87578.0
820,cigarrillos,lucky Strike 20KS,100.0,36415,23493.548387096773,30095.04132231405,55,0.21,12921.0
821,cigarrillos,Lucky Strike Box,309.0,109790,70832.25806451612,90735.53719008264,55,0.21,38958.0
822,cigarrillos,Lucky Strike Convertibles Box,7.0,1820,1174.1935483870968,1504.1322314049587,55,0.21,646.0
823,cigarrillos,Lucky strike crisp green (limon) 20box,2.0,720,464.51612903225805,595.0413223140496,55,0.21,255.0
824,cigarrillos,lucky Strike KS,43.0,11320,7303.225806451613,9355.371900826447,55,0.21,4017.0
825,cigarrillos,Maquina para armar tonking size,8.0,2420,1561.2903225806451,2000.0,55,0.21,859.0
826,cigarrillos,maquina zeus acrilico,5.0,1900,1225.8064516129032,1570.2479338842975,55,0.21,674.0
827,cigarrillos,Marlboro 10,400.0,86840,56025.8064516129,71768.59504132232,55,0.21,30814.0
828,cigarrillos,Marlboro Box,943.0,381360,246038.70967741933,315173.5537190083,55,0.21,135321.0
829,cigarrillos,Marlboro forest fusion 10 box,64.0,10940,7058.064516129032,9041.322314049587,55,0.21,3882.0
830,cigarrillos,Marlboro fusion blast box,322.0,114250,73709.67741935483,94421.48760330578,55,0.21,40540.0
831,cigarrillos,Marlboro Gold,394.0,149050,96161.29032258064,123181.81818181819,55,0.21,52889.0
832,cigarrillos,MARLBORO KS,670.0,233590,150703.2258064516,193049.5867768595,55,0.21,82887.0
833,cigarrillos,Marlboro shuffle 20 b0x,1.0,220,141.93548387096774,181.8181818181818,55,0.21,78.0
834,cigarrillos,Marlboro Summer blast,18.0,6460,4167.741935483871,5338.842975206611,55,0.21,2292.0
835,cigarrillos,OCB negros,303.0,39720,25625.8064516129,32826.44628099174,55,0.21,14094.0
836,cigarrillos,OCB organico,25.0,5000,3225.806451612903,4132.231404958678,55,0.21,1774.0
837,cigarrillos,papelillo premier,12.0,1020,658.0645161290322,842.9752066115702,55,0.21,362.0
838,cigarrillos,papelillo ymoking organico,45.0,4250,2741.935483870968,3512.3966942148763,55,0.21,1508.0
839,cigarrillos,Papelillos Cliper Negro,16.0,640,412.9032258064516,528.9256198347108,55,0.21,227.0
840,cigarrillos,PAPELILLOS PIER CLASICO,249.0,15930,10277.41935483871,13165.289256198348,55,0.21,5653.0
841,cigarrillos,Parliament Box,506.0,213800,137935.48387096773,176694.21487603307,55,0.21,75865.0
842,cigarrillos,Paseo Sésamo,2.0,340,219.3548387096774,280.9917355371901,55,0.21,121.0
843,cigarrillos,Philip Morris 10,624.0,120610,77812.90322580645,99677.68595041323,55,0.21,42797.0
844,cigarrillos,Philip Morris Box,343.0,116925,75435.48387096774,96632.23140495869,55,0.21,41490.0
845,cigarrillos,Philip Morris Caps 10,532.0,104600,67483.87096774194,86446.28099173553,55,0.21,37116.0
846,cigarrillos,Philip Morris Caps Box,567.0,191860,123780.64516129032,158561.98347107437,55,0.21,68079.0
847,cigarrillos,Philip Morris KS,1133.0,351960,227070.96774193548,290876.03305785125,55,0.21,124889.0
848,cigarrillos,philip morris mix & match 12box,1.0,230,148.38709677419354,190.0826446280992,55,0.21,82.0
849,cigarrillos,Pier Box Mentolado,315.0,45620,29432.25806451613,37702.479338842975,55,0.21,16188.0
850,cigarrillos,Promo marlboro vista garden fusion,14.0,5260,3393.548387096774,4347.107438016529,55,0.21,1866.0
851,cigarrillos,Promo marlboro vista garden fusion + encendedor,9.0,1620,1045.1612903225807,1338.8429752066115,55,0.21,575.0
852,cigarrillos,Rolling machine maquina armar,4.0,2360,1522.5806451612902,1950.413223140496,55,0.21,837.0
853,cigarrillos,Rothmans Box Largo,3.0,810,522.5806451612904,669.4214876033058,55,0.21,287.0
854,cigarrillos,Rothmans click sunset 20ks,1.0,310,200.0,256.198347107438,55,0.21,110.0
855,cigarrillos,Rothmans ks mentolado,161.0,40980,26438.709677419352,33867.76859504132,55,0.21,14541.0
856,cigarrillos,Rothmans Red ks Viceroy,36.0,8190,5283.870967741936,6768.5950413223145,55,0.21,2906.0
857,cigarrillos,Sativa Celulosa Menta,14.0,1260,812.9032258064516,1041.3223140495868,55,0.21,447.0
858,cigarrillos,Sativa celulosa uva,5.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
859,cigarrillos,Stanley Vainilla Tabaco,28.0,18520,11948.387096774193,15305.785123966944,55,0.21,6572.0
860,cigarrillos,suelto economico (pier / liverpool),202.0,2545,1641.9354838709678,2103.305785123967,55,0.21,903.0
861,cigarrillos,Tabaco Las Hojas Clasico 50g,94.0,24570,15851.612903225807,20305.785123966944,55,0.21,8718.0
862,cigarrillos,tabaco las hojas premio sin adictivos 30g,59.0,27510,17748.387096774193,22735.537190082647,55,0.21,9762.0
863,cigarrillos,Tabaco Lucky Galpao,36.0,22000,14193.548387096775,18181.818181818184,55,0.21,7806.0
864,cigarrillos,Tabaco Lucky original,66.0,37680,24309.677419354837,31140.495867768597,55,0.21,13370.0
865,cigarrillos,Tabaco Pacha Mama 30g,82.0,41225,26596.774193548386,34070.2479338843,55,0.21,14628.0
866,cigarrillos,TABACO PIER NATURAL,6.0,1500,967.741935483871,1239.6694214876034,55,0.21,532.0
867,cigarrillos,TABACO PIER RUBIO,4.0,1000,645.1612903225806,826.4462809917355,55,0.21,355.0
868,cigarrillos,tabaco red field vanilla,5.0,2500,1612.9032258064515,2066.115702479339,55,0.21,887.0
869,cigarrillos,Tabaco Stanley 30g doble vainilla,7.0,3710,2393.548387096774,3066.115702479339,55,0.21,1316.0
870,cigarrillos,Virginia Super Slim,77.0,28920,18658.06451612903,23900.826446280993,55,0.21,10262.0
871,coca cola (308),.,17.0,1480,954.8387096774193,1223.1404958677685,55,0.21,525.0
872,coca cola (308),Ades durazno 1 lt,6.0,1080,696.7741935483871,892.5619834710744,55,0.21,383.0
873,coca cola (308),Ades Durazno 1L,7.0,980,632.258064516129,809.9173553719008,55,0.21,348.0
874,coca cola (308),Ades Frutas Tropicales 1L,25.0,5440,3509.6774193548385,4495.8677685950415,55,0.21,1930.0
875,coca cola (308),Ades frutas tropicales 200,37.0,3360,2167.7419354838707,2776.8595041322315,55,0.21,1192.0
